genre,revenu_mensuel,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augmentation_salaire_precedente_pourcent,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,departement_Commercial,departement_Consulting,departement_RessourcesHumaines,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_InfraCloud,domaine_etude_Marketing,domaine_etude_RessourcesHumaines,domaine_etude_TransformationDigitale,promotion_recente,a_quitte_l_entreprise
0,9724,1,2,3,1,3,3,3,0,0.17,7,3,1,0,24,2.25,5.666666666666667,0.5,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5377,7,2,3,1,4,3,3,0,0.13,10,5,1,7,3,2.5,3.25,0.375,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4805,8,4,3,2,2,4,3,0,0.19,2,3,1,3,1,3.0,4.75,0.1111111111111111,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2022,10,4,3,2,1,2,3,1,0.19,25,4,2,7,0,2.25,4.75,0.09090909090909091,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,17068,21,3,3,1,4,3,3,1,0.14,10,1,1,11,0,2.75,3.5000000000000004,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,3622,6,2,2,4,4,3,3,1,0.13,1,2,1,1,0,3.25,3.25,0.14285714285714285,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,8865,19,4,2,4,4,3,3,0,0.12,6,3,0,12,4,3.75,4.0,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2187,2,3,3,2,3,3,3,0,0.14,2,3,1,1,4,2.75,3.5000000000000004,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,13603,5,1,3,4,1,3,3,1,0.18,1,4,0,0,10,2.25,6.0,0.3333333333333333,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2398,1,3,3,1,3,3,3,1,0.17,8,1,1,0,0,2.5,2.4285714285714284,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,5769,10,3,1,1,1,3,3,1,0.14,5,5,1,1,0,2.0,3.5000000000000004,0.0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,10124,20,4,3,4,3,1,3,1,0.14,2,3,2,13,4,3.0,3.5000000000000004,0.047619047619047616,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2311,3,4,3,2,4,3,3,0,0.15,27,2,1,1,6,3.25,3.75,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5121,0,2,3,1,3,3,3,0,0.14,8,5,1,0,7,2.25,3.5000000000000004,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,15379,8,3,3,3,1,3,3,0,0.14,1,3,1,0,15,2.5,4.666666666666667,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,10096,17,3,3,3,2,3,3,0,0.13,8,3,1,12,0,2.75,4.333333333333333,0.16666666666666666,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2340,6,3,3,4,1,3,3,0,0.19,15,3,1,1,0,2.75,9.5,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2539,4,4,2,3,3,3,3,0,0.13,6,3,1,2,0,3.25,13.0,0.2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3886,10,2,2,4,4,2,4,0,0.21,2,1,2,0,0,3.0,7.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2404,1,4,3,3,1,3,3,0,0.13,7,1,1,0,0,2.75,3.25,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,2258,3,4,3,4,1,3,4,0,0.2,21,3,2,1,5,3.0,10.0,0.25,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2450,3,4,2,1,2,3,3,0,0.19,1,3,1,1,0,2.5,4.75,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,7525,15,3,2,2,1,3,3,0,0.12,2,3,2,6,15,2.25,4.0,0.0625,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5460,7,1,4,4,4,4,4,0,0.22,6,4,1,5,6,3.25,4.4,0.25,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14411,32,3,1,4,4,3,3,1,0.13,22,5,2,13,0,3.5,4.333333333333333,0.0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3229,3,1,3,4,2,2,3,0,0.11,1,3,1,0,4,2.25,3.6666666666666665,0.25,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9991,7,4,2,1,1,3,3,0,0.15,6,1,1,1,2,2.25,2.5,0.125,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,11994,12,1,3,2,3,3,3,0,0.11,7,4,1,2,1,2.25,2.2,0.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10221,8,3,3,3,2,4,4,0,0.21,7,3,1,1,9,3.0,5.25,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,3033,2,1,2,3,1,2,3,0,0.12,3,3,1,1,0,1.75,4.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3468,2,1,3,2,4,3,3,0,0.12,2,1,1,2,4,2.5,3.0,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4478,5,4,3,3,1,3,3,1,0.11,2,3,1,0,0,2.75,2.75,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,17099,9,4,3,4,2,2,3,0,0.15,1,2,1,7,17,3.0,5.0,0.1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2743,2,3,2,2,3,3,4,0,0.2,13,3,2,2,0,2.75,6.666666666666667,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,17046,27,2,2,3,2,3,3,0,0.15,29,4,1,15,1,2.5,5.0,0.03571428571428571,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,18665,3,3,3,1,4,3,3,1,0.11,10,4,2,1,19,2.75,2.2,0.0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2795,1,1,3,4,3,1,4,1,0.24,25,4,1,0,0,2.25,8.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,4444,11,3,3,2,3,4,3,0,0.13,19,3,2,5,4,3.0,4.333333333333333,0.16666666666666666,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2835,1,1,3,4,1,3,4,0,0.22,3,2,1,0,6,2.25,7.333333333333333,0.5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10445,8,2,3,2,4,3,3,0,0.19,7,4,1,4,10,2.75,3.8,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2720,5,2,2,4,4,3,3,0,0.13,2,1,1,1,1,3.25,3.25,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,16291,16,2,3,2,4,2,4,0,0.22,2,3,0,14,21,2.5,22.0,0.058823529411764705,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,18430,24,2,3,4,2,2,3,0,0.13,8,3,2,14,0,2.5,2.6,0.04,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4507,5,4,3,4,3,4,3,0,0.12,11,4,1,0,3,3.75,6.0,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,10798,1,3,2,4,3,3,3,0,0.13,25,3,1,0,17,3.25,2.1666666666666665,0.5,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2345,3,3,3,3,3,4,3,0,0.14,2,3,1,1,5,3.25,3.5000000000000004,0.25,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,19045,36,4,3,1,3,3,3,1,0.14,1,3,1,4,1,2.75,4.666666666666667,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2794,5,2,4,2,3,1,4,0,0.2,7,3,2,0,0,2.0,5.0,0.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,16756,9,3,2,1,2,4,3,0,0.15,2,1,0,6,22,2.5,3.75,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2695,2,3,3,4,2,1,3,1,0.18,2,4,1,2,1,2.5,6.0,0.3333333333333333,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4876,6,4,4,2,3,3,3,0,0.12,27,3,1,0,2,3.0,12.0,0.14285714285714285,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,6687,14,3,3,4,4,4,3,0,0.11,2,4,1,4,0,3.75,3.6666666666666665,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2342,4,4,2,4,4,2,4,1,0.2,2,1,1,2,1,3.5,6.666666666666667,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4332,20,4,2,3,4,3,3,0,0.12,23,2,0,3,0,3.5,4.0,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4877,5,2,1,1,2,2,4,0,0.21,27,3,1,0,1,1.75,3.5,0.16666666666666666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,5094,1,1,2,3,4,3,3,0,0.14,16,4,2,0,9,2.75,2.0000000000000004,0.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2559,6,3,2,1,4,2,3,0,0.11,27,1,1,1,0,2.5,2.75,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4883,10,4,3,3,1,3,3,0,0.18,7,2,1,1,0,2.75,4.5,0.09090909090909091,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,4325,5,1,3,2,3,3,3,0,0.15,1,2,1,1,0,2.25,5.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,2074,1,1,3,1,4,3,3,1,0.12,2,3,1,0,0,2.25,4.0,0.5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2783,2,3,3,3,1,3,3,0,0.19,2,3,1,2,0,2.5,4.75,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,16555,5,4,3,4,4,1,3,0,0.13,4,2,1,1,26,3.25,4.333333333333333,0.0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,4789,3,3,2,1,1,3,4,0,0.25,3,2,1,1,7,2.0,6.25,0.25,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,3162,5,3,2,3,4,3,3,0,0.14,5,3,0,0,2,3.25,2.3333333333333335,0.0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5079,7,1,3,4,4,3,3,0,0.13,8,4,0,0,5,3.0,3.25,0.25,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3312,3,2,4,4,4,3,3,0,0.17,5,4,1,0,3,3.25,4.25,0.5,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3375,3,4,3,3,4,4,3,0,0.12,1,2,1,1,1,3.75,4.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5731,6,3,2,4,3,3,3,0,0.13,25,2,1,1,3,3.25,4.333333333333333,0.2857142857142857,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,2564,11,3,3,4,3,2,3,0,0.14,2,3,0,6,1,3.0,4.666666666666667,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5207,15,2,3,3,2,3,3,1,0.12,28,4,1,5,0,2.5,3.0,0.0625,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4393,5,3,3,2,3,3,4,0,0.21,8,3,1,1,9,2.75,5.25,0.16666666666666666,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,13570,20,1,2,2,3,3,4,0,0.23,28,4,1,0,1,2.25,5.75,0.047619047619047616,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,3291,7,4,3,2,4,2,3,0,0.14,10,3,2,1,1,3.0,4.666666666666667,0.25,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4936,7,3,3,4,3,2,3,0,0.11,14,2,1,0,11,3.0,3.6666666666666665,0.125,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10448,2,1,3,1,2,2,3,1,0.13,24,4,1,2,13,1.5,4.333333333333333,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,4765,1,1,3,2,3,4,4,0,0.21,8,3,1,0,3,2.5,7.0,0.5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1091,1,3,4,1,4,3,3,0,0.17,24,3,2,0,0,2.75,4.25,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,5309,10,1,3,4,4,3,3,0,0.15,24,4,2,4,0,3.0,5.0,0.18181818181818182,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3441,2,3,3,3,3,2,3,1,0.13,5,4,1,2,0,2.75,3.25,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,2394,8,4,3,3,4,3,3,1,0.13,17,4,1,7,0,3.5,4.333333333333333,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,8789,10,3,3,3,1,4,3,0,0.14,1,3,2,0,0,2.75,3.5000000000000004,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,6062,4,4,2,4,4,3,3,1,0.13,1,2,1,0,4,3.75,2.6,0.2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,11631,11,3,2,1,4,3,3,0,0.12,5,3,1,5,3,2.75,1.7142857142857142,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,4194,5,3,3,1,4,3,3,1,0.18,3,1,1,0,0,2.75,4.5,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2661,2,2,3,4,3,3,3,0,0.11,19,2,1,1,1,3.0,3.6666666666666665,0.3333333333333333,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2187,5,1,2,3,3,2,3,0,0.12,6,4,1,0,1,2.25,2.0,0.3333333333333333,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,5346,7,4,3,1,3,2,3,0,0.17,9,4,2,0,4,2.5,4.25,0.125,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,2436,5,3,3,4,3,1,3,1,0.13,14,3,1,0,3,2.75,4.333333333333333,0.16666666666666666,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,4066,7,4,2,1,1,3,3,0,0.11,19,3,1,0,0,2.25,2.75,0.25,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2258,8,4,2,3,2,3,3,0,0.12,1,4,1,1,2,3.0,4.0,0.1111111111111111,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7295,10,3,3,2,1,3,3,0,0.13,1,5,1,0,0,2.25,3.25,0.18181818181818182,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2073,2,4,4,3,4,3,3,0,0.16,10,3,1,2,2,3.5,5.333333333333333,0.3333333333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,7441,10,1,3,2,1,3,3,0,0.12,1,4,1,7,0,1.75,2.4,0.2727272727272727,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3479,5,3,2,2,2,4,3,0,0.11,29,2,2,1,1,2.75,3.6666666666666665,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,11957,13,3,3,2,1,1,3,0,0.18,1,1,0,5,1,1.75,4.5,0.14285714285714285,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,16872,7,3,1,2,2,2,3,1,0.12,2,3,1,7,21,2.25,4.0,0.125,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,6545,3,4,4,1,3,3,3,1,0.13,17,2,1,0,7,2.75,6.5,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4614,4,4,3,3,3,2,3,1,0.18,18,4,2,3,1,3.0,18.0,0.2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,16659,5,3,3,4,3,3,3,1,0.13,2,3,1,1,25,3.25,4.333333333333333,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,4490,10,3,2,2,4,4,3,0,0.11,11,3,2,1,4,3.25,1.8333333333333333,0.18181818181818182,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,13245,0,4,3,1,2,4,3,1,0.14,6,4,1,0,17,2.75,3.5000000000000004,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6667,5,3,3,4,2,3,3,0,0.18,15,4,0,1,4,3.0,2.5714285714285716,0.16666666666666666,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,14026,33,3,3,2,2,3,3,1,0.11,5,3,1,0,0,2.5,3.6666666666666665,0.029411764705882353,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,2097,5,3,3,4,3,1,3,0,0.15,3,3,0,1,4,2.75,3.75,0.16666666666666666,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7642,10,1,3,2,4,3,3,1,0.13,19,2,0,0,0,2.5,4.333333333333333,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4033,3,4,3,3,4,2,3,0,0.11,2,2,2,0,2,3.25,2.75,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,4440,5,3,3,1,4,3,3,1,0.19,10,3,1,1,4,2.75,4.75,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,4284,4,1,2,1,1,3,4,0,0.2,28,2,2,1,16,1.5,6.666666666666667,0.0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,2703,3,3,2,3,4,3,3,1,0.14,6,3,2,0,0,3.25,4.666666666666667,0.25,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4198,3,2,3,2,2,4,3,0,0.12,16,3,1,1,5,2.5,2.0,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2293,1,1,1,3,3,2,3,0,0.12,25,3,1,0,0,2.25,4.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,2570,7,4,3,4,3,3,4,0,0.2,7,3,0,5,0,3.5,3.3333333333333335,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4084,7,4,3,3,1,1,3,0,0.12,3,3,2,7,0,2.25,4.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,11244,5,3,3,4,2,4,4,0,0.25,10,3,1,0,5,3.25,4.166666666666667,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,5715,5,4,3,2,3,3,3,0,0.12,2,2,1,1,3,3.0,2.0,0.3333333333333333,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2372,2,1,3,3,4,3,3,0,0.12,23,4,1,2,0,2.75,3.0,0.6666666666666666,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,15992,1,1,3,4,2,3,3,0,0.14,23,5,1,0,15,2.5,4.666666666666667,0.0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2742,2,1,3,3,4,3,3,0,0.15,9,4,1,2,0,2.75,15.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,10855,12,3,2,4,1,2,3,0,0.11,4,4,1,2,3,2.5,3.6666666666666665,0.07692307692307693,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,6029,2,4,1,4,1,3,3,0,0.12,3,2,1,2,4,3.0,3.0,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2706,3,3,3,4,2,3,3,0,0.15,1,2,0,2,0,3.0,5.0,0.25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,13503,22,3,2,2,4,2,4,0,0.22,1,4,2,11,0,2.75,5.5,0.043478260869565216,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,5228,13,3,2,2,4,3,3,1,0.11,8,2,1,11,0,3.0,3.6666666666666665,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15402,3,4,2,1,1,1,3,0,0.11,1,4,1,0,18,1.75,2.75,0.25,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,4639,15,1,4,1,4,2,3,0,0.16,7,3,2,6,2,2.0,5.333333333333333,0.0625,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5265,5,3,3,3,2,3,3,0,0.16,21,2,0,0,6,2.75,2.6666666666666665,0.16666666666666666,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,2380,1,4,2,4,4,2,3,1,0.14,2,1,2,0,2,3.5,3.5000000000000004,0.5,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,6538,3,3,3,3,1,3,3,0,0.15,4,4,0,1,3,2.5,3.75,0.25,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3986,15,2,2,4,3,4,3,0,0.14,5,2,1,4,0,3.25,3.5000000000000004,0.0625,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2782,5,4,3,4,1,3,4,0,0.22,1,3,1,1,7,3.0,5.5,0.16666666666666666,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3506,3,3,3,3,4,3,3,1,0.14,6,1,1,2,1,3.25,3.5000000000000004,0.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5775,10,4,3,4,4,3,3,0,0.13,28,2,1,1,1,3.75,4.333333333333333,0.18181818181818182,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,3578,7,3,4,1,4,3,3,0,0.12,7,3,1,0,1,2.75,4.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2514,7,3,3,4,1,3,4,0,0.22,28,4,1,1,4,2.75,11.0,0.125,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
