genre,revenu_mensuel,annee_experience_totale,annees_dans_l_entreprise,heure_supplementaires,a_quitte_l_entreprise,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,promotion_recente,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead
0,2979,6,0,0,0,3,4,0,0,6,3.5,5.666666666666667,3.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,16885,27,5,0,0,1,4,0,2,22,2.5,5.5,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
1,5593,15,15,0,0,9,4,0,4,0,2.5,4.333333333333333,0.0625,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,10445,18,8,0,0,7,4,1,4,10,2.0,3.8,0.0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0
0,8740,9,8,1,0,10,4,1,2,1,3.0,4.666666666666667,0.2222222222222222,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2514,11,7,0,0,28,4,1,1,4,3.5,11.0,0.125,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,7655,10,9,0,0,3,3,1,1,1,3.0,4.25,0.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,17465,23,12,0,0,3,1,1,4,11,2.0,3.0,0.07692307692307693,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,7351,10,1,0,0,2,2,1,0,9,3.0,5.333333333333333,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
1,10820,18,8,0,0,27,3,2,0,10,2.0,5.5,0.1111111111111111,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
0,12169,21,18,0,1,2,3,2,11,3,2.5,2.2,0.15789473684210525,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
0,19626,21,20,0,0,14,3,1,4,1,3.0,4.666666666666667,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2070,2,2,1,0,1,1,1,2,0,3.0,1.5714285714285714,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,6782,9,5,0,0,9,3,0,0,4,2.5,5.0,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,7779,18,11,0,0,18,4,0,0,7,2.5,20.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2791,3,2,0,0,20,3,2,2,1,3.5,2.4,0.3333333333333333,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,3201,6,5,0,0,2,1,1,0,1,1.5,5.666666666666667,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,4968,5,5,0,0,11,2,2,0,0,4.0,2.75,0.16666666666666666,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,13120,22,9,0,0,8,4,1,2,13,3.0,4.25,0.1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4033,5,3,0,0,2,2,2,0,2,3.5,2.75,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3291,8,7,0,0,10,3,2,1,1,3.0,4.666666666666667,0.25,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4272,16,1,0,0,29,3,1,0,15,3.0,4.75,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,5056,10,10,1,0,8,1,1,1,0,3.0,5.0,0.09090909090909091,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,2844,7,7,0,0,1,3,1,5,0,3.0,4.333333333333333,0.125,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2703,3,3,1,0,6,3,2,0,0,3.0,4.666666666666667,0.25,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,1904,0,0,0,1,8,1,0,0,0,3.0,12.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,8224,6,5,1,1,9,4,1,0,1,1.0,4.25,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,4766,6,1,1,0,12,4,1,0,5,3.0,2.2,0.5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2610,2,2,0,1,15,3,2,2,0,3.0,2.0,0.3333333333333333,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,5731,9,6,0,0,25,2,1,1,3,3.5,4.333333333333333,0.2857142857142857,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0
0,2539,4,4,0,0,6,3,1,2,0,3.5,13.0,0.2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,5714,6,6,0,0,9,1,1,1,0,2.5,5.0,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4323,6,5,0,0,8,4,1,1,1,3.0,5.666666666666667,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1,7336,11,11,0,1,23,1,1,3,0,2.5,3.25,0.08333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,13499,20,18,0,0,9,4,2,2,2,2.5,4.25,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
0,13758,22,21,1,1,12,3,2,13,1,2.0,4.0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0,5155,9,6,0,0,4,4,1,1,3,1.5,3.25,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2258,10,8,0,0,1,4,1,1,2,3.5,4.0,0.1111111111111111,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,3597,6,4,0,0,24,3,1,1,2,3.0,7.333333333333333,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,2515,1,1,1,1,12,1,1,0,0,3.5,2.2,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,4420,8,8,0,0,3,4,1,0,0,2.5,7.333333333333333,0.1111111111111111,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,6578,10,10,0,0,10,3,1,1,0,3.0,4.5,0.09090909090909091,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,4422,16,1,1,0,26,2,2,0,15,3.5,3.25,0.5,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,10274,15,7,0,0,2,3,1,6,8,2.5,6.0,0.125,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,5343,14,13,0,0,1,3,2,4,1,2.5,5.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2376,2,2,0,0,4,4,2,2,0,4.0,4.333333333333333,0.3333333333333333,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,5346,7,4,0,1,9,3,1,1,3,2.0,4.333333333333333,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
1,2827,1,1,0,0,2,1,0,0,0,2.0,3.0,1.5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,19943,28,5,0,0,4,4,1,4,23,2.5,4.333333333333333,0.16666666666666666,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
1,3131,10,10,0,0,6,1,1,0,0,3.0,2.1666666666666665,0.09090909090909091,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2552,1,1,0,0,9,2,1,0,0,2.0,5.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,4477,7,3,1,0,7,3,1,0,4,2.0,6.333333333333333,0.25,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,6474,14,14,0,0,1,3,1,3,0,4.0,4.333333333333333,0.06666666666666667,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3033,2,2,0,0,3,3,1,1,0,2.0,4.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,2936,6,6,1,1,10,4,1,0,0,3.0,2.2,0.0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
1,18606,26,7,0,0,7,2,1,4,19,3.5,2.5714285714285716,0.125,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2168,6,5,1,0,15,1,1,1,1,3.0,6.0,0.16666666666666666,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,2853,1,0,1,1,3,4,2,0,1,3.5,1.8333333333333333,1.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,17048,28,26,0,0,2,3,1,15,2,2.0,7.666666666666667,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,2290,6,0,0,0,17,3,0,0,6,3.5,3.25,0.0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
0,3600,5,5,0,0,2,3,1,1,0,2.5,4.333333333333333,0.16666666666666666,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,2107,5,1,0,1,5,2,0,0,4,1.0,5.666666666666667,0.5,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4115,8,4,0,0,29,4,1,0,4,2.0,4.75,0.6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4327,5,0,0,0,2,4,2,0,5,2.0,4.0,3.0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
1,17856,32,2,0,0,2,3,2,2,30,2.5,5.5,0.3333333333333333,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,3196,6,6,0,0,19,4,1,3,0,2.5,4.0,0.42857142857142855,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,19081,25,4,0,0,15,2,1,0,21,3.0,3.6666666666666665,0.2,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
0,8966,15,7,1,0,17,4,1,1,8,2.0,5.0,0.375,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,2210,1,1,0,1,17,2,1,0,0,3.0,3.25,0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4539,10,10,0,0,25,3,2,0,0,2.5,3.0,0.09090909090909091,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,2741,7,7,0,0,6,4,1,1,0,3.0,2.8,0.125,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,3491,10,10,0,0,7,4,1,8,0,3.0,2.6,0.2727272727272727,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,4541,20,20,0,0,29,4,1,13,0,4.0,6.25,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2678,2,2,0,0,21,3,1,2,0,3.5,5.666666666666667,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,7379,12,6,0,0,2,4,1,1,6,4.0,2.75,0.14285714285714285,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
0,6272,10,4,0,0,2,5,0,0,6,2.5,4.0,0.2,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0
0,5220,12,11,1,0,7,4,1,1,1,3.0,4.5,0.08333333333333333,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2743,2,2,0,0,13,3,2,2,0,2.5,6.666666666666667,0.3333333333333333,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4998,10,8,1,0,2,2,2,0,2,3.5,4.666666666666667,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,10252,17,7,1,0,1,3,1,7,10,2.0,7.0,0.125,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2781,15,14,0,0,9,3,1,4,1,2.5,2.1666666666666665,0.06666666666666667,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,6852,7,5,0,0,10,3,1,1,2,2.0,4.0,0.16666666666666666,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4950,5,4,0,0,10,4,1,1,1,3.5,2.8,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,3579,12,11,1,0,1,3,1,5,1,3.0,7.0,0.08333333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,13191,20,1,1,0,26,5,2,0,19,1.0,2.4285714285714284,0.0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0
1,10377,16,13,1,0,8,2,0,4,3,3.5,1.5714285714285714,0.07142857142857142,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,2235,9,9,1,0,14,3,1,6,0,1.0,3.5,0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,10502,33,5,0,0,1,4,2,1,28,3.5,5.666666666666667,0.16666666666666666,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2011,10,10,0,0,2,1,1,7,0,2.5,2.1666666666666665,0.09090909090909091,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1859,1,1,1,1,10,3,0,0,0,1.5,8.333333333333334,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,3760,3,3,0,0,1,3,1,1,0,2.5,2.5,0.75,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,17779,36,10,0,0,3,3,1,0,26,4.0,4.666666666666667,0.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
0,6833,6,6,1,0,11,2,1,0,0,2.0,4.0,0.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,6812,10,10,0,0,24,3,1,1,0,2.0,6.333333333333333,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1,5171,13,6,0,0,3,3,1,0,7,3.5,5.666666666666667,0.0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
0,19740,25,8,0,0,3,3,1,0,17,3.5,4.666666666666667,0.1111111111111111,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0
0,18711,23,1,0,0,4,2,1,0,22,2.0,4.333333333333333,0.5,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,3692,12,11,0,0,3,3,2,0,1,2.5,4.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,2559,7,1,0,0,2,2,1,0,6,3.0,2.2,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
0,2517,5,5,0,0,4,2,1,0,0,2.0,3.6666666666666665,0.5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,6623,6,6,1,0,7,3,1,1,0,3.5,3.6666666666666665,0.2857142857142857,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,18265,25,1,0,0,1,3,1,0,24,4.0,3.0,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0
1,16124,9,7,0,0,1,3,1,1,2,4.0,4.666666666666667,0.25,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,2585,2,1,0,0,20,3,1,0,1,3.0,2.8333333333333335,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,18213,26,22,0,0,5,3,1,3,4,2.0,1.8333333333333333,0.043478260869565216,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,8380,10,9,1,0,10,5,1,0,1,3.5,3.5,0.2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2994,1,1,1,0,25,3,1,0,0,3.0,4.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1223,1,1,0,0,1,2,1,0,0,3.5,7.333333333333333,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,1118,1,1,1,1,24,1,2,1,0,3.5,2.8,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2875,8,8,1,0,4,2,1,2,0,3.5,6.666666666666667,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,18824,26,24,1,1,2,3,1,1,2,1.5,5.333333333333333,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
0,13577,34,33,1,0,8,1,0,15,1,3.0,3.75,0.029411764705882353,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2625,2,2,0,1,10,2,2,2,0,2.0,6.666666666666667,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,18789,26,11,0,0,4,2,1,0,15,3.0,4.666666666666667,0.08333333333333333,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
1,4538,4,3,1,0,2,3,1,0,1,2.0,3.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,19847,31,29,1,0,9,3,2,11,2,3.0,4.0,0.03333333333333333,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
0,10512,25,9,0,0,18,4,1,5,16,4.0,1.7142857142857142,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4444,15,11,0,0,19,3,2,5,4,2.5,4.333333333333333,0.16666666666666666,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2154,5,4,1,0,1,4,2,0,1,3.5,3.6666666666666665,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,19190,26,25,0,0,4,2,1,14,1,2.0,2.8,0.07692307692307693,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
0,4490,14,10,0,0,11,3,2,1,4,2.5,1.8333333333333333,0.18181818181818182,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,3506,4,3,1,0,6,1,1,2,1,3.0,3.5,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2372,18,1,1,0,7,4,1,0,17,2.0,5.333333333333333,0.0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
1,10231,23,21,0,0,4,4,1,15,2,4.0,3.5,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1,5410,18,16,1,0,2,4,1,5,2,2.5,3.6666666666666665,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,7978,10,10,0,1,15,3,1,0,0,2.5,3.6666666666666665,0.09090909090909091,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0
0,3867,2,2,1,0,2,3,2,2,0,4.0,4.0,0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,2838,8,7,0,0,6,2,2,7,1,2.5,2.0,0.0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1,4695,10,8,1,0,9,2,0,1,2,3.0,4.5,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3339,10,7,1,1,7,3,1,7,3,2.5,4.333333333333333,0.25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2080,5,3,0,0,1,3,1,1,2,2.5,3.6666666666666665,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,2096,2,2,0,0,1,3,1,2,0,3.0,4.5,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,6209,10,10,0,0,8,3,1,0,0,3.5,3.0,0.18181818181818182,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,18061,22,0,0,0,25,3,2,0,22,2.0,4.4,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
1,17123,21,19,1,0,13,4,1,15,2,2.5,2.6,0.1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0
0,2372,2,2,0,0,23,4,1,2,0,2.0,3.0,0.6666666666666666,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4883,10,10,0,1,7,2,1,1,0,3.5,4.5,0.09090909090909091,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,3904,6,5,0,1,23,3,1,0,1,2.0,4.333333333333333,0.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
1,4627,10,9,0,0,6,3,1,6,1,2.5,1.7142857142857142,0.1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,7094,10,7,0,0,10,4,1,1,3,3.5,12.0,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,3423,10,7,0,0,1,2,1,5,3,2.5,3.0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6674,10,9,0,0,1,3,0,7,1,3.5,1.5714285714285714,0.3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,16880,25,3,1,0,28,3,1,1,22,2.5,3.6666666666666665,0.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
0,9094,9,5,1,1,25,4,1,1,4,3.0,4.0,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,8446,10,8,1,1,5,3,1,7,2,2.0,6.333333333333333,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1,11916,9,9,1,0,17,4,1,0,0,1.5,7.666666666666667,0.2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,4534,9,8,0,0,18,2,1,1,1,2.0,1.5714285714285714,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
1,9852,10,10,1,0,2,4,0,9,0,3.5,3.1666666666666665,0.09090909090909091,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,6151,19,19,0,0,10,2,0,11,0,2.5,2.6,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1,2302,3,3,1,1,1,3,2,2,0,3.0,3.6666666666666665,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2362,10,3,0,1,3,3,1,1,7,1.0,2.4,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
0,17861,21,20,1,0,2,1,0,2,1,3.0,3.25,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0
1,19187,23,19,0,0,2,2,1,9,4,3.5,2.3333333333333335,0.05,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,19717,36,7,0,0,8,4,1,7,29,3.0,2.8,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
0,3544,6,4,0,0,16,2,0,0,2,3.0,16.0,0.2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
0,8500,10,9,0,0,9,3,1,1,1,4.0,11.0,0.1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,4661,9,9,0,0,2,3,1,8,0,3.5,2.6,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1,4103,10,9,0,0,1,3,2,1,1,2.0,5.666666666666667,0.1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4249,9,9,1,0,4,4,2,1,0,3.0,2.75,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,14026,33,33,1,0,5,3,1,0,0,2.5,3.6666666666666665,0.029411764705882353,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0
1,6893,11,7,0,0,2,2,1,1,4,1.5,3.75,0.125,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1,6125,10,10,0,0,15,2,1,9,0,2.0,1.7142857142857142,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3669,7,3,0,0,19,1,1,1,4,4.0,1.5714285714285714,0.75,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,10008,31,10,1,1,7,4,1,5,21,2.0,14.0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2387,7,4,0,0,1,4,1,0,3,2.0,5.5,0.2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4639,17,15,0,0,7,3,2,6,2,1.0,5.333333333333333,0.0625,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,7898,11,10,0,0,4,3,1,0,1,4.0,3.6666666666666665,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2534,5,1,0,0,11,3,1,0,4,3.5,2.8,0.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,13142,29,5,0,0,11,2,1,0,24,3.0,8.0,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1611,0,0,0,0,1,3,0,0,0,4.0,2.5,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,5363,10,9,0,0,1,3,1,0,1,4.0,12.0,0.1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,5071,8,6,0,0,2,1,2,0,2,4.0,5.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,13695,24,19,1,1,13,4,1,3,5,2.0,5.666666666666667,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0,13402,33,19,1,0,23,3,1,15,14,3.0,12.0,0.05,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2029,5,5,0,0,26,1,0,0,0,2.0,6.666666666666667,0.5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,6377,15,12,0,0,2,1,1,11,3,2.5,20.0,0.23076923076923078,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0
0,5429,10,8,0,0,29,3,1,7,2,2.5,6.5,0.2222222222222222,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2785,3,1,0,1,2,3,2,0,2,3.5,3.5,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,4614,5,4,1,1,18,4,2,3,1,3.5,18.0,0.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,2610,4,4,0,0,7,3,2,0,0,3.5,3.6666666666666665,0.6,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
1,6687,14,14,0,0,2,4,1,4,0,3.5,3.6666666666666665,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4724,5,5,0,0,26,3,1,0,0,2.0,11.0,0.16666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,6179,10,10,1,1,22,4,1,6,0,3.5,3.75,0.18181818181818182,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6120,8,5,1,0,21,4,1,1,3,2.5,4.0,0.3333333333333333,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10596,14,4,0,0,2,3,2,3,10,2.0,1.8333333333333333,0.0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
1,5467,12,6,1,0,22,3,2,3,6,4.0,2.8,0.2857142857142857,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
0,2996,8,6,1,0,4,1,1,1,2,3.0,5.0,0.0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,9998,8,5,0,0,5,1,2,1,3,3.0,4.333333333333333,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4078,4,3,1,0,2,1,1,1,1,2.5,3.25,0.75,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10920,13,6,0,0,25,2,0,0,7,3.0,7.0,0.14285714285714285,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,6232,6,3,0,0,18,1,1,1,3,2.0,2.75,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,13247,24,5,1,0,28,2,2,0,19,3.5,2.75,0.16666666666666666,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
1,4081,20,20,1,0,6,3,1,1,0,2.0,3.5,0.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
1,5769,6,6,1,0,10,3,1,4,0,4.0,2.75,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2394,8,8,1,1,17,4,1,7,0,3.5,4.333333333333333,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,3904,5,4,0,0,2,1,1,1,1,2.5,4.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,16799,21,20,0,0,10,3,1,0,1,2.0,2.3333333333333335,0.047619047619047616,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0
1,2950,12,5,0,0,8,4,1,0,7,2.0,4.333333333333333,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
1,3629,8,3,0,0,11,3,1,0,5,2.0,2.5714285714285716,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,9362,10,2,0,0,18,2,2,2,8,3.5,3.6666666666666665,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
